algorithm,data_type,threshold,n,mean_ms,median_ms,stddev_ms
merge_hybrid,random,50,70900,33.123,33.036,0.508209
merge_hybrid,random,50,71000,36.8588,34.519,4.00475
merge_hybrid,random,50,71100,38.4678,37.278,3.00728
merge_hybrid,random,50,71200,35.0098,34.843,1.79405
merge_hybrid,random,50,71300,33.3762,33.266,0.238259
merge_hybrid,random,50,71400,34.2162,34.454,1.00673
merge_hybrid,random,50,71500,34.1458,34.247,1.26828
merge_hybrid,random,50,71600,33.0014,33.021,0.179444
merge_hybrid,random,50,71700,33.2648,33.217,0.429565
merge_hybrid,random,50,71800,33.5456,33.525,0.578361
merge_hybrid,random,50,71900,33.0304,32.937,0.197377
merge_hybrid,random,50,72000,33.225,33.024,0.328201
merge_hybrid,random,50,72100,34.4934,34.678,0.511721
merge_hybrid,random,50,72200,33.8548,33.824,0.337348
merge_hybrid,random,50,72300,33.9296,33.644,0.537835
merge_hybrid,random,50,72400,34.4498,34.465,0.478233
merge_hybrid,random,50,72500,34.5872,34.762,0.539363
merge_hybrid,random,50,72600,34.5832,34.565,0.467128
merge_hybrid,random,50,72700,34.7372,34.515,1.03073
merge_hybrid,random,50,72800,34.0338,33.738,0.541336
merge_hybrid,random,50,72900,-504.785,34.391,1079.52
merge_hybrid,random,50,73000,34.249,34.005,0.595259
merge_hybrid,random,50,73100,34.6832,34.062,1.10271
merge_hybrid,random,50,73200,34.8096,34.797,0.966151
merge_hybrid,random,50,73300,34.8294,35.023,0.516415
merge_hybrid,random,50,73400,34.2188,34.108,0.318765
merge_hybrid,random,50,73500,34.8246,34.862,0.407249
merge_hybrid,random,50,73600,36.2776,35.024,2.61195
merge_hybrid,random,50,73700,34.79,34.37,0.761629
merge_hybrid,random,50,73800,34.8396,34.569,0.632989
merge_hybrid,random,50,73900,35.0346,35.3,0.436911
merge_hybrid,random,50,74000,34.8618,34.434,0.583651
merge_hybrid,random,50,74100,35.1082,35.381,0.508848
merge_hybrid,random,50,74200,35.029,35.016,0.415996
merge_hybrid,random,50,74300,34.286,34.077,0.401089
merge_hybrid,random,50,74400,34.804,34.774,0.431502
merge_hybrid,random,50,74500,34.731,34.525,0.55343
merge_hybrid,random,50,74600,35.3266,35.308,0.78255
merge_hybrid,random,50,74700,35.2038,34.762,0.723029
merge_hybrid,random,50,74800,36.1066,36.367,1.13111
merge_hybrid,random,50,74900,35.0964,34.782,0.688494
merge_hybrid,random,50,75000,36.1022,36.447,0.630885
merge_hybrid,random,50,75100,37.5308,37.607,0.956888
merge_hybrid,random,50,75200,36.0452,36.013,0.635769
merge_hybrid,random,50,75300,35.9136,35.837,0.580907
merge_hybrid,random,50,75400,35.5882,35.713,0.334717
merge_hybrid,random,50,75500,35.335,35.261,0.372069
merge_hybrid,random,50,75600,35.1394,35.052,0.246464
merge_hybrid,random,50,75700,35.0982,35.006,0.199269
merge_hybrid,random,50,75800,35.5186,35.663,0.511799
merge_hybrid,random,50,75900,35.301,35.283,0.247748
merge_hybrid,random,50,76000,35.4602,35.429,0.346736
merge_hybrid,random,50,76100,38.728,36.223,5.3979
merge_hybrid,random,50,76200,36.019,35.707,0.535183
merge_hybrid,random,50,76300,36.9362,36.663,1.07257
merge_hybrid,random,50,76400,36.2022,36.198,0.364477
merge_hybrid,random,50,76500,36.6842,36.83,0.304567
merge_hybrid,random,50,76600,36.5462,36.634,0.428285
merge_hybrid,random,50,76700,36.3166,36.048,0.609597
merge_hybrid,random,50,76800,37.721,36.784,1.51005
merge_hybrid,random,50,76900,35.9142,35.97,0.395175
merge_hybrid,random,50,77000,40.7168,40.404,3.83079
merge_hybrid,random,50,77100,40.1588,40.432,3.04134
merge_hybrid,random,50,77200,38.382,37.724,1.78272
merge_hybrid,random,50,77300,41.062,39.784,3.44402
merge_hybrid,random,50,77400,40.1618,38.375,3.34865
merge_hybrid,random,50,77500,38.709,38.118,2.281
merge_hybrid,random,50,77600,36.9848,36.819,0.41172
merge_hybrid,random,50,77700,40.6804,37.292,4.691
merge_hybrid,random,50,77800,36.8606,36.924,0.35945
merge_hybrid,random,50,77900,36.5028,36.639,0.354971
merge_hybrid,random,50,78000,37.008,36.877,0.794092
merge_hybrid,random,50,78100,37.0932,37.148,0.808962
merge_hybrid,random,50,78200,37.0274,36.854,0.872839
merge_hybrid,random,50,78300,37.2582,37.166,0.513487
merge_hybrid,random,50,78400,37.673,37.563,1.10559
merge_hybrid,random,50,78500,38.7476,38.194,1.60004
merge_hybrid,random,50,78600,37.4416,37.338,0.658258
merge_hybrid,random,50,78700,37.7038,37.883,0.427188
merge_hybrid,random,50,78800,39.1796,37.726,2.87178
merge_hybrid,random,50,78900,37.497,37.138,0.49836
merge_hybrid,random,50,79000,38.0452,37.739,1.0158
merge_hybrid,random,50,79100,37.7826,37.312,0.670874
merge_hybrid,random,50,79200,37.9506,37.445,0.806317
merge_hybrid,random,50,79300,41.8648,41.584,4.78165
merge_hybrid,random,50,79400,44.5428,43.41,5.30544
merge_hybrid,random,50,79500,37.3046,37.281,0.466836
merge_hybrid,random,50,79600,36.9506,36.798,0.333552
merge_hybrid,random,50,79700,38.545,38.344,0.631116
merge_hybrid,random,50,79800,38.0686,38.06,0.315619
merge_hybrid,random,50,79900,38.9024,38.791,0.625956
merge_hybrid,random,50,80000,38.0928,37.905,0.351657
merge_hybrid,random,50,80100,40.725,40.432,1.13662
merge_hybrid,random,50,80200,38.451,38.554,0.375226
merge_hybrid,random,50,80300,38.5262,38.506,0.311032
merge_hybrid,random,50,80400,38.158,38.193,0.581382
merge_hybrid,random,50,80500,-487.256,46.408,1069.01
merge_hybrid,random,50,80600,37.9196,37.697,0.437407
merge_hybrid,random,50,80700,38.1314,37.826,0.707041
merge_hybrid,random,50,80800,39.2142,39.8,0.840327
merge_hybrid,random,50,80900,40.037,38.926,2.25767
merge_hybrid,random,50,81000,39.0556,39.539,0.890603
merge_hybrid,random,50,81100,39.3588,39.076,0.508003
merge_hybrid,random,50,81200,38.9294,38.721,0.396053
merge_hybrid,random,50,81300,40.498,40.731,1.17979
merge_hybrid,random,50,81400,45.3948,44.599,4.79016
merge_hybrid,random,50,81500,43.4602,41.47,4.57
merge_hybrid,random,50,81600,39.0758,38.723,0.604774
merge_hybrid,random,50,81700,38.448,38.406,0.280353
merge_hybrid,random,50,81800,39.117,39.291,0.832389
merge_hybrid,random,50,81900,38.4588,38.293,0.420828
merge_hybrid,random,50,82000,39.877,39.2,1.46763
merge_hybrid,random,50,82100,39.3386,38.903,0.547189
merge_hybrid,random,50,82200,47.2466,47.414,5.86382
merge_hybrid,random,50,82300,39.5376,39.44,0.299974
merge_hybrid,random,50,82400,40.1504,39.886,0.653116
merge_hybrid,random,50,82500,39.8608,39.349,0.778147
merge_hybrid,random,50,82600,39.9346,39.512,0.945911
merge_hybrid,random,50,82700,39.7256,39.431,0.713335
merge_hybrid,random,50,82800,40.2474,39.737,1.03761
merge_hybrid,random,50,82900,45.4218,41.718,5.87763
merge_hybrid,random,50,83000,44.5102,42.745,3.8087
merge_hybrid,random,50,83100,39.2028,39.117,0.377991
merge_hybrid,random,50,83200,39.8246,39.557,0.536363
merge_hybrid,random,50,83300,39.7084,39.652,0.203884
merge_hybrid,random,50,83400,40.14,40.127,0.379517
merge_hybrid,random,50,83500,40.213,40.287,0.402375
merge_hybrid,random,50,83600,40.3156,39.982,0.480195
merge_hybrid,random,50,83700,40.8722,40.877,0.8235
merge_hybrid,random,50,83800,43.3632,43.616,2.96859
merge_hybrid,random,50,83900,39.8472,39.878,0.071851
merge_hybrid,random,50,84000,40.5822,40.138,0.86877
merge_hybrid,random,50,84100,39.6024,39.709,0.450109
merge_hybrid,random,50,84200,40.8564,41.066,0.41515
merge_hybrid,random,50,84300,40.7526,40.751,0.641185
merge_hybrid,random,50,84400,46.2146,43.536,6.03068
merge_hybrid,random,50,84500,41.283,41.085,0.735106
merge_hybrid,random,50,84600,40.5014,40.411,0.227593
merge_hybrid,random,50,84700,41.6036,42.08,0.895114
merge_hybrid,random,50,84800,41.9708,42.093,0.431878
merge_hybrid,random,50,84900,41.5924,40.903,1.08952
merge_hybrid,random,50,85000,43.834,43.29,2.30774
merge_hybrid,random,50,85100,43.677,43.515,1.26136
merge_hybrid,random,50,85200,44.1644,43.637,2.13071
merge_hybrid,random,50,85300,41.5508,41.254,0.644547
merge_hybrid,random,50,85400,41.6496,41.22,0.976815
merge_hybrid,random,50,85500,41.6818,40.785,1.89704
merge_hybrid,random,50,85600,42.397,41.878,1.91311
merge_hybrid,random,50,85700,41.377,41.314,0.234418
merge_hybrid,random,50,85800,42.348,42.451,0.292858
merge_hybrid,random,50,85900,41.6354,41.444,0.505288
merge_hybrid,random,50,86000,45.962,43.47,5.14355
merge_hybrid,random,50,86100,46.0926,46.005,3.42949
merge_hybrid,random,50,86200,41.8364,42.034,0.46758
merge_hybrid,random,50,86300,42.3562,42.407,0.648023
merge_hybrid,random,50,86400,41.0504,41.029,0.0851436
merge_hybrid,random,50,86500,41.4636,41.224,0.547667
merge_hybrid,random,50,86600,46.267,45.321,3.34279
merge_hybrid,random,50,86700,42.2172,42.355,0.471342
merge_hybrid,random,50,86800,42.7494,42.778,0.803981
merge_hybrid,random,50,86900,42.538,42.711,0.557285
merge_hybrid,random,50,87000,42.4036,41.848,0.912147
merge_hybrid,random,50,87100,42.9676,42.524,0.767844
merge_hybrid,random,50,87200,49.2466,48.269,2.15011
merge_hybrid,random,50,87300,41.584,41.448,0.526561
merge_hybrid,random,50,87400,42.287,41.993,0.951281
merge_hybrid,random,50,87500,41.6788,41.79,0.227917
merge_hybrid,random,50,87600,42.536,41.89,1.27545
merge_hybrid,random,50,87700,51.8178,53.717,5.13152
merge_hybrid,random,50,87800,42.4736,42.368,0.524188
merge_hybrid,random,50,87900,42.9656,43.226,0.877052
merge_hybrid,random,50,88000,43.4376,43.282,0.956548
merge_hybrid,random,50,88100,45.0712,43.139,2.8455
merge_hybrid,random,50,88200,43.023,42.934,0.227745
merge_hybrid,random,50,88300,42.8006,42.567,0.454269
merge_hybrid,random,50,88400,42.9918,42.978,0.723799
merge_hybrid,random,50,88500,43.1074,42.912,0.481389
merge_hybrid,random,50,88600,43.0966,42.811,1.03198
merge_hybrid,random,50,88700,42.6468,42.591,0.557833
merge_hybrid,random,50,88800,42.8658,42.963,0.633586
merge_hybrid,random,50,88900,44.7692,43.313,2.99151
merge_hybrid,random,50,89000,43.955,43.894,0.512497
merge_hybrid,random,50,89100,44.0642,44.026,0.825206
merge_hybrid,random,50,89200,43.2832,43.137,0.566461
merge_hybrid,random,50,89300,43.3188,43.31,0.431633
merge_hybrid,random,50,89400,43.3792,42.849,1.08289
merge_hybrid,random,50,89500,43.7652,42.988,1.46559
merge_hybrid,random,50,89600,44.8782,43.784,2.08727
merge_hybrid,random,50,89700,48.2156,46.153,5.56585
merge_hybrid,random,50,89800,43.9582,43.614,0.501792
merge_hybrid,random,50,89900,43.9082,43.392,0.888451
merge_hybrid,random,50,90000,43.7826,43.612,0.434582
merge_hybrid,random,50,90100,49.3256,49.511,3.60133
merge_hybrid,random,50,90200,44.553,44.446,0.654586
merge_hybrid,random,50,90300,44.4984,44.746,0.491283
merge_hybrid,random,50,90400,44.9854,44.839,1.37586
merge_hybrid,random,50,90500,43.8704,43.579,0.610186
merge_hybrid,random,50,90600,43.6888,43.735,0.326226
merge_hybrid,random,50,90700,44.2692,44.047,0.855447
merge_hybrid,random,50,90800,43.5138,43.476,0.173554
merge_hybrid,random,50,90900,46.2814,44.436,3.06002
merge_hybrid,random,50,91000,44.7206,44.324,0.695122
merge_hybrid,random,50,91100,44.8514,45.081,0.537507
merge_hybrid,random,50,91200,44.9222,44.286,0.843063
merge_hybrid,random,50,91300,47.7376,48.613,2.98441
merge_hybrid,random,50,91400,44.565,44.422,0.576804
merge_hybrid,random,50,91500,45.035,44.846,0.819525
merge_hybrid,random,50,91600,44.5402,44.384,0.482902
merge_hybrid,random,50,91700,44.207,44.204,0.273191
merge_hybrid,random,50,91800,44.95,44.682,0.510869
merge_hybrid,random,50,91900,45.0336,44.951,0.307126
merge_hybrid,random,50,92000,52.4674,50.302,6.33133
merge_hybrid,random,50,92100,45.2444,44.932,0.602788
merge_hybrid,random,50,92200,45.6992,45.435,0.486548
merge_hybrid,random,50,92300,45.9594,46.23,0.649583
merge_hybrid,random,50,92400,45.0764,45.205,0.472459
merge_hybrid,random,50,92500,45.2064,44.727,1.05686
merge_hybrid,random,50,92600,45.118,44.705,0.643989
merge_hybrid,random,50,92700,45.6816,45.791,0.368815
merge_hybrid,random,50,92800,45.2402,45.447,0.461043
merge_hybrid,random,50,92900,45.3042,44.747,0.911625
merge_hybrid,random,50,93000,46.0566,45.898,0.991426
merge_hybrid,random,50,93100,55.564,56.403,5.24893
merge_hybrid,random,50,93200,46.135,45.869,0.605054
merge_hybrid,random,50,93300,45.9306,45.868,0.47918
merge_hybrid,random,50,93400,53.0562,52.758,3.08996
merge_hybrid,random,50,93500,46.2516,46.236,0.26912
merge_hybrid,random,50,93600,46.7576,46.441,1.37212
merge_hybrid,random,50,93700,47.0664,46.506,1.82195
merge_hybrid,random,50,93800,45.7556,45.639,0.363448
merge_hybrid,random,50,93900,46.1036,45.722,0.67697
merge_hybrid,random,50,94000,46.5012,46.301,0.640242
merge_hybrid,random,50,94100,47.4008,46.588,2.11172
merge_hybrid,random,50,94200,47.362,47.34,0.976469
merge_hybrid,random,50,94300,47.0254,46.828,0.837602
merge_hybrid,random,50,94400,53.6624,53.758,5.03623
merge_hybrid,random,50,94500,46.2804,45.877,0.763138
merge_hybrid,random,50,94600,50.0856,47.305,4.00984
merge_hybrid,random,50,94700,47.4998,46.404,2.22307
merge_hybrid,random,50,94800,46.383,46.654,0.551771
merge_hybrid,random,50,94900,46.592,45.888,1.03064
merge_hybrid,random,50,95000,47.0624,47.019,0.863055
merge_hybrid,random,50,95100,47.5178,47.382,0.61374
merge_hybrid,random,50,95200,48.173,48.147,0.960618
merge_hybrid,random,50,95300,53.5186,53.213,5.38714
merge_hybrid,random,50,95400,47.085,46.917,0.399398
merge_hybrid,random,50,95500,47.4244,47.748,0.542289
merge_hybrid,random,50,95600,47.2488,46.954,0.584422
merge_hybrid,random,50,95700,46.8044,46.868,0.35128
merge_hybrid,random,50,95800,46.5552,46.52,0.347153
merge_hybrid,random,50,95900,46.8262,46.42,0.652253
merge_hybrid,random,50,96000,47.0796,47.062,0.0744382
merge_hybrid,random,50,96100,54.6552,51.872,4.52395
merge_hybrid,random,50,96200,59.8718,59.772,6.53294
merge_hybrid,random,50,96300,50.6504,50.683,1.67536
merge_hybrid,random,50,96400,47.0806,47.081,0.531711
merge_hybrid,random,50,96500,47.3052,47.515,0.631828
merge_hybrid,random,50,96600,47.2718,46.876,0.777127
merge_hybrid,random,50,96700,47.4298,47.276,0.423509
merge_hybrid,random,50,96800,47.7118,47.36,0.733352
merge_hybrid,random,50,96900,47.9992,48.039,0.967622
merge_hybrid,random,50,97000,48.4844,48.23,0.681704
merge_hybrid,random,50,97100,48.6042,49.064,0.689152
merge_hybrid,random,50,97200,49.7024,49.472,1.46455
merge_hybrid,random,50,97300,48.869,48.191,1.15155
merge_hybrid,random,50,97400,49.2118,48.592,1.25047
merge_hybrid,random,50,97500,53.7532,53.892,3.5623
merge_hybrid,random,50,97600,47.7436,47.438,0.567594
merge_hybrid,random,50,97700,47.906,47.821,0.566138
merge_hybrid,random,50,97800,49.3074,49.284,0.845116
merge_hybrid,random,50,97900,49.5372,49.448,0.374111
merge_hybrid,random,50,98000,51,49.845,3.06917
merge_hybrid,random,50,98100,58.9576,57.823,6.49158
merge_hybrid,random,50,98200,48.96,48.749,0.445638
merge_hybrid,random,50,98300,49.2314,48.964,0.636149
merge_hybrid,random,50,98400,47.8688,47.622,0.356756
merge_hybrid,random,50,98500,49.0908,49.576,0.61401
merge_hybrid,random,50,98600,49.2906,49.698,0.958586
merge_hybrid,random,50,98700,49.1686,49.152,0.514865
merge_hybrid,random,50,98800,52.853,51.079,4.67221
merge_hybrid,random,50,98900,49.0408,48.691,0.731312
merge_hybrid,random,50,99000,49.9804,49.571,1.0148
merge_hybrid,random,50,99100,50.3748,49.595,1.60039
merge_hybrid,random,50,99200,49.1716,49.017,0.242751
merge_hybrid,random,50,99300,51.675,50.681,1.84067
merge_hybrid,random,50,99400,52.823,49.234,4.51869
merge_hybrid,random,50,99500,48.494,48.574,0.3119
merge_hybrid,random,50,99600,56.7112,57.032,3.93327
merge_hybrid,random,50,99700,52.489,53.565,2.23064
merge_hybrid,random,50,99800,53.762,52.444,2.22794
merge_hybrid,random,50,99900,51.8682,51.505,1.14139
merge_hybrid,random,50,100000,50.2808,49.944,0.84249
merge_hybrid,reverse,5,500,0.0792,0.078,0.00193907
merge_hybrid,reverse,5,600,0.0962,0.095,0.00193907
merge_hybrid,reverse,5,700,0.135,0.124,0.0185257
merge_hybrid,reverse,5,800,0.1494,0.143,0.0111104
merge_hybrid,reverse,5,900,0.1604,0.159,0.00233238
merge_hybrid,reverse,5,1000,0.1952,0.176,0.0258565
merge_hybrid,reverse,5,1100,0.1974,0.196,0.00233238
merge_hybrid,reverse,5,1200,0.2326,0.22,0.0229312
merge_hybrid,reverse,5,1300,0.3342,0.33,0.0280956
merge_hybrid,reverse,5,1400,0.269,0.261,0.016
merge_hybrid,reverse,5,1500,0.3006,0.29,0.0129861
merge_hybrid,reverse,5,1600,0.4786,0.46,0.0551928
merge_hybrid,reverse,5,1700,0.3404,0.332,0.0135735
merge_hybrid,reverse,5,1800,0.3926,0.366,0.0412776
merge_hybrid,reverse,5,1900,0.5926,0.575,0.0622273
merge_hybrid,reverse,5,2000,0.4008,0.391,0.0177921
merge_hybrid,reverse,5,2100,0.4218,0.417,0.0121062
merge_hybrid,reverse,5,2200,0.4632,0.438,0.0430321
merge_hybrid,reverse,5,2300,0.4564,0.445,0.0145959
merge_hybrid,reverse,5,2400,0.4778,0.475,0.010008
merge_hybrid,reverse,5,2500,0.5202,0.519,0.028124
merge_hybrid,reverse,5,2600,0.5348,0.529,0.0292397
merge_hybrid,reverse,5,2700,0.557,0.543,0.0247144
merge_hybrid,reverse,5,2800,0.5776,0.571,0.0102294
merge_hybrid,reverse,5,2900,0.6932,0.603,0.132789
merge_hybrid,reverse,5,3000,0.6516,0.638,0.0212659
merge_hybrid,reverse,5,3100,0.67,0.659,0.0138996
merge_hybrid,reverse,5,3200,0.6976,0.682,0.0215555
merge_hybrid,reverse,5,3300,0.7244,0.709,0.0284507
merge_hybrid,reverse,5,3400,0.7586,0.749,0.0342146
merge_hybrid,reverse,5,3500,0.76,0.749,0.0222351
merge_hybrid,reverse,5,3600,0.79,0.789,0.0259152
merge_hybrid,reverse,5,3700,0.8316,0.83,0.0366366
merge_hybrid,reverse,5,3800,0.823,0.83,0.0165167
merge_hybrid,reverse,5,3900,0.8462,0.839,0.0174516
merge_hybrid,reverse,5,4000,0.8728,0.854,0.0374241
merge_hybrid,reverse,5,4100,0.8816,0.889,0.0126586
merge_hybrid,reverse,5,4200,0.9246,0.913,0.0219509
merge_hybrid,reverse,5,4300,0.9824,0.996,0.0276883
merge_hybrid,reverse,5,4400,0.9662,0.953,0.0185192
merge_hybrid,reverse,5,4500,1.0626,0.998,0.141541
merge_hybrid,reverse,5,4600,1.0076,1.008,0.0254134
merge_hybrid,reverse,5,4700,1.0246,1.016,0.0185429
merge_hybrid,reverse,5,4800,1.0796,1.066,0.039722
merge_hybrid,reverse,5,4900,1.1618,1.136,0.0732732
merge_hybrid,reverse,5,5000,1.1086,1.105,0.0373609
merge_hybrid,reverse,5,5100,1.4794,1.658,0.256516
merge_hybrid,reverse,5,5200,1.1934,1.208,0.0324012
merge_hybrid,reverse,5,5300,1.1992,1.191,0.01603
merge_hybrid,reverse,5,5400,1.244,1.225,0.0443216
merge_hybrid,reverse,5,5500,1.2564,1.254,0.029964
merge_hybrid,reverse,5,5600,1.2828,1.281,0.01853
merge_hybrid,reverse,5,5700,1.9016,1.918,0.0417449
merge_hybrid,reverse,5,5800,1.3736,1.353,0.0518444
merge_hybrid,reverse,5,5900,1.3994,1.404,0.0334401
merge_hybrid,reverse,5,6000,1.429,1.434,0.0246982
merge_hybrid,reverse,5,6100,1.8194,1.92,0.252856
